"Source Name","State Name","District Name","Block Name","GP Name","Overall","T1","T1_Grade","T2","T2_Grade","T3","T3_Grade","T4","T4_Grade","T5","T5_Grade","T6","T6_Grade","T7","T7_Grade","T8","T8_Grade","T9","T9_Grade"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Perumallapadu",63.44,65.99,"B - Performer",77.59,"A - Front Runner",71.42,"B - Performer",57.42,"C - Aspirant",47.11,"C - Aspirant",58.44,"C - Aspirant",65.18,"B - Performer",65.7,"B - Performer",67.19,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Turpu Khambhampadu",62.72,75.4,"A - Front Runner",90.09,"A+ - Achiever",67.74,"B - Performer",55.79,"C - Aspirant",48.73,"C - Aspirant",46,"C - Aspirant",60.79,"B - Performer",61.01,"B - Performer",70.42,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Nutakivari Kandriga",62.36,75.1,"A - Front Runner",87.55,"A - Front Runner",70.71,"B - Performer",58.88,"C - Aspirant",45.28,"C - Aspirant",47.29,"C - Aspirant",68.88,"B - Performer",56.81,"C - Aspirant",62.21,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Adurupalli",62.25,76.03,"A - Front Runner",82.6,"A - Front Runner",63.27,"B - Performer",53.1,"C - Aspirant",51.27,"C - Aspirant",58.61,"C - Aspirant",60.01,"B - Performer",61.23,"B - Performer",60.27,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Yeturu",61.32,76.08,"A - Front Runner",83.94,"A - Front Runner",72.85,"B - Performer",63.75,"B - Performer",40.56,"C - Aspirant",49.97,"C - Aspirant",68.07,"B - Performer",43.88,"C - Aspirant",68.27,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Nagula Vellaturu",59,74.13,"B - Performer",88.91,"A - Front Runner",70.14,"B - Performer",49.53,"C - Aspirant",31.77,"D - Beginner",52.92,"C - Aspirant",62.31,"B - Performer",54.3,"C - Aspirant",66.48,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Kotitheertham",58.9,82.53,"A - Front Runner",90.07,"A+ - Achiever",69,"B - Performer",55.28,"C - Aspirant",40.66,"C - Aspirant",42.41,"C - Aspirant",62.43,"B - Performer",43.61,"C - Aspirant",64.07,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Billupadu",58.45,62.94,"B - Performer",89.03,"A - Front Runner",68.12,"B - Performer",54.49,"C - Aspirant",47.01,"C - Aspirant",42.87,"C - Aspirant",62.49,"B - Performer",48.31,"C - Aspirant",62.93,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Nernuru",58.39,76.98,"A - Front Runner",87.7,"A - Front Runner",71.98,"B - Performer",63.57,"B - Performer",31.85,"D - Beginner",42.54,"C - Aspirant",63.04,"B - Performer",41.44,"C - Aspirant",72.2,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Thimmayapalem",55.85,72.94,"B - Performer",84.01,"A - Front Runner",61.36,"B - Performer",50.04,"C - Aspirant",43.95,"C - Aspirant",36.08,"D - Beginner",60.7,"B - Performer",45.43,"C - Aspirant",64.3,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Gollapalli",55.79,70.68,"B - Performer",85.43,"A - Front Runner",63.23,"B - Performer",48.28,"C - Aspirant",39.61,"D - Beginner",38.53,"D - Beginner",61.51,"B - Performer",50.31,"C - Aspirant",60.11,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Pathapadu",55.04,66.23,"B - Performer",84.2,"A - Front Runner",61.09,"B - Performer",47.96,"C - Aspirant",42.45,"C - Aspirant",34.03,"D - Beginner",54.52,"C - Aspirant",55.81,"C - Aspirant",64.59,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Paderu",52.42,64.44,"B - Performer",71.76,"B - Performer",58.18,"C - Aspirant",68.14,"B - Performer",35.66,"D - Beginner",40.02,"C - Aspirant",52.75,"C - Aspirant",51.51,"C - Aspirant",42.04,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Pelleru",50.9,70.65,"B - Performer",65.27,"B - Performer",62.82,"B - Performer",52.92,"C - Aspirant",30.39,"D - Beginner",41.85,"C - Aspirant",53.6,"C - Aspirant",42.84,"C - Aspirant",51.18,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Chithaluru",49.51,58.34,"C - Aspirant",80.92,"A - Front Runner",45.44,"C - Aspirant",44.62,"C - Aspirant",43.72,"C - Aspirant",35.35,"D - Beginner",50.91,"C - Aspirant",40.91,"C - Aspirant",58,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Vavileru",44.67,64.33,"B - Performer",66.67,"B - Performer",41.2,"C - Aspirant",46.51,"C - Aspirant",22.73,"D - Beginner",35.6,"D - Beginner",47.88,"C - Aspirant",41.88,"C - Aspirant",53.13,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Maipativari Kandriga",43.1,49.9,"C - Aspirant",80,"A - Front Runner",44.75,"C - Aspirant",39.02,"D - Beginner",21.11,"D - Beginner",32.73,"D - Beginner",49.03,"C - Aspirant",42.25,"C - Aspirant",51.48,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Chejerla.xlsx","Andhra Pradesh","Spsr Nellore","Chejerla","Thurpupalli",42.29,57.57,"C - Aspirant",68.53,"B - Performer",42.78,"C - Aspirant",45.31,"C - Aspirant",15.24,"D - Beginner",35.64,"D - Beginner",49.1,"C - Aspirant",40.75,"C - Aspirant",52.09,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Damavaram",67.05,74.1,"B - Performer",83.54,"A - Front Runner",76.01,"A - Front Runner",68.1,"B - Performer",52.14,"C - Aspirant",53.79,"C - Aspirant",68.85,"B - Performer",65.41,"B - Performer",67.66,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Tadakalur",65.11,73.14,"B - Performer",84.91,"A - Front Runner",74.62,"B - Performer",62.56,"B - Performer",51.45,"C - Aspirant",55.74,"C - Aspirant",67.26,"B - Performer",63.23,"B - Performer",59.47,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Chennur",64.84,71.71,"B - Performer",87.12,"A - Front Runner",69.67,"B - Performer",64.3,"B - Performer",51.71,"C - Aspirant",50.3,"C - Aspirant",69.13,"B - Performer",57.11,"C - Aspirant",70.51,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Katrayapadu",62.28,73.25,"B - Performer",84,"A - Front Runner",67.37,"B - Performer",71.39,"B - Performer",40.62,"C - Aspirant",47.09,"C - Aspirant",60.87,"B - Performer",62.03,"B - Performer",65.94,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Rangasamudram",62.2,72.1,"B - Performer",87.56,"A - Front Runner",70.86,"B - Performer",55.12,"C - Aspirant",37.96,"D - Beginner",49.49,"C - Aspirant",67.46,"B - Performer",65.5,"B - Performer",68.12,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Srirama Puram",61.96,72.76,"B - Performer",88.22,"A - Front Runner",67.63,"B - Performer",68.15,"B - Performer",30.99,"D - Beginner",51.68,"C - Aspirant",61.05,"B - Performer",59.79,"C - Aspirant",77.78,"A - Front Runner"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Dundigam",61.9,64.19,"B - Performer",75.93,"A - Front Runner",62.78,"B - Performer",58.96,"C - Aspirant",51.19,"C - Aspirant",54.41,"C - Aspirant",60.26,"B - Performer",66.54,"B - Performer",66.21,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Ananthavaram",61.48,72.72,"B - Performer",92.77,"A+ - Achiever",73.12,"B - Performer",55.99,"C - Aspirant",34.16,"D - Beginner",49.58,"C - Aspirant",66.54,"B - Performer",62.05,"B - Performer",64.93,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Thiruvedhipadu",61.12,80.11,"A - Front Runner",82.78,"A - Front Runner",68.64,"B - Performer",64.3,"B - Performer",36.09,"D - Beginner",51.18,"C - Aspirant",65.24,"B - Performer",50.82,"C - Aspirant",66.4,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Yelamanchi Padu",60.52,69.95,"B - Performer",92.86,"A+ - Achiever",68.07,"B - Performer",62.46,"B - Performer",48.33,"C - Aspirant",48,"C - Aspirant",53.98,"C - Aspirant",48.81,"C - Aspirant",64.57,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Chowtaputhedu",60.4,70.12,"B - Performer",83.89,"A - Front Runner",69.69,"B - Performer",57.96,"C - Aspirant",40.65,"C - Aspirant",50.44,"C - Aspirant",64.34,"B - Performer",59.5,"C - Aspirant",57.34,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Thurimerla",59.77,74.1,"B - Performer",71.44,"B - Performer",66.81,"B - Performer",57.51,"C - Aspirant",42.96,"C - Aspirant",45.68,"C - Aspirant",63.63,"B - Performer",54.95,"C - Aspirant",69.75,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Uchaguntapalem",59.72,72.57,"B - Performer",74.33,"B - Performer",70.24,"B - Performer",59.32,"C - Aspirant",38.35,"D - Beginner",42.58,"C - Aspirant",63.29,"B - Performer",66.79,"B - Performer",62.26,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Bodagudipadu",59.47,64.67,"B - Performer",81.35,"A - Front Runner",66,"B - Performer",61.1,"B - Performer",37.76,"D - Beginner",50.96,"C - Aspirant",55.33,"C - Aspirant",66.26,"B - Performer",62.16,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Ulava Palla",58.42,73.11,"B - Performer",80.34,"A - Front Runner",69.59,"B - Performer",53.18,"C - Aspirant",49.53,"C - Aspirant",46.42,"C - Aspirant",54.23,"C - Aspirant",51.32,"C - Aspirant",56.97,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Velipodu",58.2,77.61,"A - Front Runner",91.7,"A+ - Achiever",65.15,"B - Performer",66.17,"B - Performer",34.05,"D - Beginner",40.84,"C - Aspirant",63.23,"B - Performer",42.41,"C - Aspirant",66.92,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Dagadarthi",56.69,68.37,"B - Performer",86,"A - Front Runner",72.22,"B - Performer",62.5,"B - Performer",31.24,"D - Beginner",44.08,"C - Aspirant",61.38,"B - Performer",39.83,"D - Beginner",67.67,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","K.K.Gunta",56.24,64.18,"B - Performer",62.5,"B - Performer",53.32,"C - Aspirant",58.55,"C - Aspirant",49.93,"C - Aspirant",50.11,"C - Aspirant",65.13,"B - Performer",60.69,"B - Performer",45.47,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Manubolupadu",49.73,64.6,"B - Performer",84.62,"A - Front Runner",55.47,"C - Aspirant",53.7,"C - Aspirant",25.27,"D - Beginner",35.14,"D - Beginner",56.53,"C - Aspirant",38.08,"D - Beginner",59.81,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Dagadarthi.xlsx","Andhra Pradesh","Spsr Nellore","Dagadarthi","Dharamavaram",48.95,63.25,"B - Performer",80,"A - Front Runner",41.9,"C - Aspirant",48.2,"C - Aspirant",36.42,"D - Beginner",35.17,"D - Beginner",55.55,"C - Aspirant",38.14,"D - Beginner",58.15,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Somala Regada",67.35,85.07,"A - Front Runner",90.58,"A+ - Achiever",75.73,"A - Front Runner",56.62,"C - Aspirant",44.57,"C - Aspirant",50.42,"C - Aspirant",72.2,"B - Performer",69.31,"B - Performer",76.74,"A - Front Runner"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Rachavari Palli",66.1,77.28,"A - Front Runner",84.23,"A - Front Runner",70.73,"B - Performer",61.87,"B - Performer",53.85,"C - Aspirant",50.33,"C - Aspirant",70.4,"B - Performer",64.11,"B - Performer",69.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Yerukollu",65.32,74.61,"B - Performer",85.22,"A - Front Runner",74.55,"B - Performer",64.23,"B - Performer",41.29,"C - Aspirant",57.43,"C - Aspirant",67.75,"B - Performer",68.01,"B - Performer",65.08,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Nandi Padu",65.19,73.66,"B - Performer",83,"A - Front Runner",77.35,"A - Front Runner",56.21,"C - Aspirant",44.68,"C - Aspirant",64.37,"B - Performer",66.2,"B - Performer",64.71,"B - Performer",64.94,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Narrawada",63.25,78.99,"A - Front Runner",78.13,"A - Front Runner",71.84,"B - Performer",64.47,"B - Performer",46.24,"C - Aspirant",55.4,"C - Aspirant",62.88,"B - Performer",60.08,"B - Performer",58.54,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Bodavaripalli",62.73,78.89,"A - Front Runner",89.69,"A - Front Runner",74.39,"B - Performer",60.39,"B - Performer",41.74,"C - Aspirant",46.87,"C - Aspirant",60.74,"B - Performer",59.3,"C - Aspirant",67.11,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Bramheswaram",62.13,72.4,"B - Performer",80.49,"A - Front Runner",72.59,"B - Performer",60.11,"B - Performer",42.61,"C - Aspirant",50.68,"C - Aspirant",65.05,"B - Performer",64.32,"B - Performer",60.06,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Bandakinda Palli",61.86,72.68,"B - Performer",83.45,"A - Front Runner",66.69,"B - Performer",70.16,"B - Performer",41.29,"C - Aspirant",50.49,"C - Aspirant",57.92,"C - Aspirant",56.04,"C - Aspirant",69.11,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Thimma Purm",60.53,70.88,"B - Performer",88.29,"A - Front Runner",72.01,"B - Performer",49.46,"C - Aspirant",41.56,"C - Aspirant",48.87,"C - Aspirant",61.1,"B - Performer",59.59,"C - Aspirant",66.22,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Kotha Peta",57.94,61.56,"B - Performer",90.51,"A+ - Achiever",74.3,"B - Performer",52.82,"C - Aspirant",37.04,"D - Beginner",40.41,"C - Aspirant",58.26,"C - Aspirant",56.61,"C - Aspirant",68.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Venkatam Peta",57.9,71.73,"B - Performer",81.69,"A - Front Runner",70.9,"B - Performer",57.42,"C - Aspirant",29.14,"D - Beginner",45.34,"C - Aspirant",60.04,"B - Performer",65.9,"B - Performer",58.61,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Redla Dinne",57.81,70.17,"B - Performer",79.51,"A - Front Runner",66.88,"B - Performer",52.35,"C - Aspirant",38.46,"D - Beginner",48.5,"C - Aspirant",60.01,"B - Performer",64.06,"B - Performer",51.48,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Papampalle",57.28,79.22,"A - Front Runner",88.4,"A - Front Runner",70.6,"B - Performer",52.23,"C - Aspirant",36.8,"D - Beginner",41.7,"C - Aspirant",59.58,"C - Aspirant",47.41,"C - Aspirant",59.34,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Byravaram",56.02,72.09,"B - Performer",85.2,"A - Front Runner",69.89,"B - Performer",45.94,"C - Aspirant",35.4,"D - Beginner",46.29,"C - Aspirant",55.57,"C - Aspirant",46.5,"C - Aspirant",65.03,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Duttalur.xlsx","Andhra Pradesh","Spsr Nellore","Duttalur","Teddu Padu",55.9,69.23,"B - Performer",84.7,"A - Front Runner",70.09,"B - Performer",48.53,"C - Aspirant",33.39,"D - Beginner",43.14,"C - Aspirant",59.19,"C - Aspirant",50.04,"C - Aspirant",62.6,"B - Performer"
